Having_IP_Address,URL_Length,Shortening_Service,Having_At_Symbol,Double_Slash_Redirecting,Prefix_Suffix,Having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,HTTPS_Token,PctImageTags,PctAudioTags,PctVideoTags,PctTrackTags,PctSourceTags,PctIframeTags,URL_of_Anchor,PctMetaTags,PctScriptTags,PctLinkTags,SFH,Submit_to_Email,Abnormal Url,Port
1,15,1,1,1,1,2,1.0,0,-1,1,0.0,0,0,0,0.0,0.0,5.35,0.0,26.667,0.0,0.0,1,1,0
1,18,1,1,1,1,1,,3653,1,1,100.0,0,0,0,0.0,100.0,0.0,65.574,70.27,31.25,0.0,0,1,0
1,19,1,1,1,1,2,,6938,-1,1,0.0,0,0,0,0.0,0.0,3.448,0.0,0.0,0.0,0.0,1,1,0
1,17,1,1,1,1,1,1.0,0,1,1,0.0,0,0,0,0.0,0.0,13.287,50.0,50.0,46.667,0.0,1,1,0
1,17,1,1,1,1,1,,2192,1,1,92.36,0,0,0,0.0,100.0,46.055,51.163,86.364,0.0,0.0,1,1,0
1,18,1,1,1,1,2,1.0,6574,-1,1,0.0,0,0,0,0.0,0.0,50.0,0.0,100.0,0.0,0.0,1,1,0
1,19,1,1,1,1,2,,0,1,1,0.0,0,0,0,0.0,100.0,15.517,15.0,20.0,25.0,0.0,1,0,0
1,17,1,1,1,1,1,1.0,7560,1,1,60.0,0,0,0,0.0,0.0,29.474,50.0,60.0,88.889,0.0,1,1,0
1,17,-1,1,1,1,1,0.0,2922,1,1,100.0,0,0,0,0.0,0.0,2.941,100.0,80.0,33.333,0.0,1,1,0
1,15,1,1,1,1,1,0.0,8400,1,1,97.67,0,0,0,0.0,100.0,4.318,68.293,68.421,95.455,0.0,1,1,0
1,14,1,1,1,1,1,1.0,7305,1,1,0.0,0,0,0,0.0,0.0,16.176,64.286,3.896,0.0,0.0,1,1,0
1,17,-1,1,1,1,2,1.0,0,1,1,0.0,0,0,0,0.0,0.0,15.217,50.0,50.0,38.889,0.0,1,0,0
1,15,1,1,1,1,1,,7305,1,1,0.0,0,0,0,0.0,100.0,36.364,14.286,38.889,12.5,0.0,1,1,0
1,14,1,1,1,1,1,0.0,6575,1,1,25.0,0,0,0,0.0,0.0,43.284,50.0,100.0,87.5,0.0,1,1,0
1,18,-1,1,1,1,1,0.0,10227,-1,1,0.0,0,0,0,0.0,0.0,1.802,0.0,100.0,75.0,0.0,1,1,0
1,17,1,1,1,1,1,1.0,6940,1,1,100.0,0,0,0,100.0,100.0,32.381,66.667,97.727,23.077,0.0,-1,1,0
1,17,0,1,1,1,2,0.0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-1,16,1,1,1,1,1,0.0,8765,-1,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,16,1,1,1,1,1,,13148,1,1,0.0,0,0,0,0.0,100.0,7.463,22.222,100.0,77.778,0.0,1,1,0
1,19,1,1,1,1,1,-1.0,10319,1,1,0.0,0,0,0,0.0,0.0,4.747,0.0,53.333,100.0,0.0,1,1,0
1,20,1,1,1,1,1,0.0,0,1,1,0.0,0,0,0,0.0,0.0,0.549,0.0,100.0,33.333,0.0,1,0,0
1,23,1,1,1,1,1,1.0,2922,1,1,4.35,0,0,0,0.0,0.0,4.348,0.0,100.0,75.0,0.0,1,1,0
1,21,0,1,1,1,1,,1461,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,19,1,1,1,1,1,1.0,5844,-1,1,0.0,0,0,0,0.0,100.0,3.67,0.0,100.0,96.429,0.0,1,1,0
1,19,1,1,1,1,1,0.0,6939,1,1,3.8,0,0,0,0.0,0.0,4.075,36.17,44.444,23.81,0.0,1,1,0
-1,20,0,1,1,1,1,0.0,3653,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,17,-1,1,1,1,1,,0,1,1,3.28,0,0,0,0.0,100.0,11.726,0.0,100.0,90.0,0.0,1,0,0
1,20,1,1,1,1,1,0.0,0,1,1,0.64,0,0,0,0.0,100.0,3.324,42.857,100.0,54.545,0.0,1,0,0
1,25,1,1,1,1,2,0.0,0,1,1,0.0,0,0,0,0.0,100.0,14.504,0.0,33.333,4.545,0.0,1,0,0
1,21,1,1,1,1,2,0.0,9860,1,1,0.0,0,0,0,0.0,0.0,21.667,75.0,80.0,42.857,0.0,1,1,0
1,22,1,1,1,1,1,0.0,2922,1,1,66.67,0,0,0,0.0,0.0,11.745,50.0,57.143,50.0,0.0,1,1,0
1,18,1,1,1,1,1,1.0,0,1,1,0.0,0,0,0,0.0,100.0,19.286,0.0,50.0,22.222,0.0,1,1,0
1,21,1,1,1,1,1,0.0,7304,1,1,1.09,0,0,0,0.0,100.0,10.705,1.08,21.622,46.667,0.0,1,1,0
1,20,1,1,1,1,1,,0,1,1,0.0,0,0,0,0.0,50.0,2.389,50.0,100.0,100.0,0.0,1,0,0
1,13,1,1,1,1,1,,0,1,1,0.0,0,0,0,0.0,0.0,11.321,23.881,25.0,33.333,0.0,1,0,0
1,25,1,1,1,1,2,-1.0,0,1,1,42.86,0,0,0,0.0,0.0,23.611,26.0,16.667,20.0,0.0,1,1,0
1,19,1,1,1,1,1,0.0,5479,-1,1,0.0,0,0,0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,1,1,0
1,24,1,1,1,1,1,1.0,5478,1,1,99.57,0,0,0,0.0,100.0,4.93,22.222,33.333,35.294,0.0,1,1,0
1,18,1,1,1,1,2,,0,1,1,98.15,0,0,0,0.0,100.0,77.974,0.0,100.0,100.0,0.0,1,0,0
1,16,1,1,1,1,2,,0,1,1,0.0,0,0,0,0.0,0.0,30.081,50.0,0.0,100.0,0.0,1,0,0
1,21,1,1,1,1,1,0.0,2557,1,1,71.43,0,0,0,0.0,0.0,8.157,56.452,55.556,71.429,0.0,1,1,0
1,19,1,1,1,1,1,-1.0,2922,1,1,47.62,0,0,0,0.0,100.0,15.385,55.0,40.0,83.333,0.0,1,1,0
