Having_IP_Address,URL_Length,Shortening_Service,Having_At_Symbol,Double_Slash_Redirecting,Prefix_Suffix,Having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,HTTPS_Token,PctImageTags,PctAudioTags,PctVideoTags,PctTrackTags,PctSourceTags,PctIframeTags,URL_of_Anchor,PctMetaTags,PctScriptTags,PctLinkTags,SFH,Submit_to_Email,Abnormal Url,Port
1,19,1,1,1,1,1,0.0,4383,-1,1,93.62,0,0.0,0.0,0.0,0.0,17.153,25.0,13.043,80.0,0.0,1,1,0
1,26,1,1,1,1,1,,7304,-1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,27,-1,1,1,1,1,,5465,1,1,0.0,0,0.0,0.0,0.0,0.0,22.973,0.0,100.0,100.0,25.0,1,1,0
1,17,1,1,1,1,1,,2557,-1,1,0.0,0,0.0,0.0,0.0,0.0,14.554,0.0,12.5,0.0,0.0,1,1,0
1,18,-1,1,1,1,2,1.0,0,-1,1,66.67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1,0,0
1,19,1,1,1,1,1,,8401,-1,1,0.0,0,0.0,0.0,0.0,0.0,0.211,0.0,0.0,28.571,0.0,1,1,0
-1,23,0,1,1,1,1,0.0,0,-1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,16,1,1,1,1,1,,0,-1,1,0.0,0,0.0,0.0,0.0,0.0,3.448,0.0,0.0,0.0,0.0,1,1,0
1,17,1,1,1,1,1,,1096,-1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,19,1,1,1,1,1,-1.0,9861,1,1,5.26,0,0.0,0.0,0.0,0.0,42.105,50.0,77.778,44.444,0.0,1,1,0
1,17,1,1,1,1,1,-1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,94.737,0.0,1,0,0
1,18,1,1,1,1,1,1.0,9498,-1,1,0.0,0,0.0,0.0,0.0,0.0,11.641,50.0,11.111,28.571,0.0,1,1,0
1,14,1,1,1,1,1,,9863,1,1,0.0,0,0.0,0.0,0.0,0.0,8.0,18.182,100.0,85.714,0.0,1,1,0
1,33,1,1,1,1,2,,0,1,1,66.67,0,0.0,0.0,0.0,0.0,38.36,0.0,43.333,55.556,0.0,1,0,0
-1,14,1,1,1,1,1,1.0,2947,1,1,0.7,0,0.0,0.0,0.0,60.0,1.9,40.0,50.0,8.333,0.0,1,1,0
1,20,1,1,1,1,1,-1.0,1461,1,1,0.67,0,0.0,0.0,0.0,0.0,6.631,0.0,62.5,0.0,0.0,1,1,0
1,20,1,1,1,1,1,1.0,1461,1,1,0.0,0,0.0,0.0,0.0,0.0,0.811,100.0,0.0,81.25,0.0,1,1,0
1,16,1,1,1,1,1,-1.0,6933,1,1,12.5,0,0.0,0.0,0.0,100.0,4.933,41.379,85.714,84.615,0.0,1,1,0
1,30,1,1,1,1,1,0.0,9495,1,1,9.09,0,0.0,0.0,0.0,0.0,45.178,0.0,41.489,83.333,0.0,1,1,0
1,13,1,1,1,1,1,1.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,13.235,46.753,20.0,15.625,0.0,1,1,0
1,11,1,1,1,1,1,,4017,-1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,26,1,1,1,1,1,1.0,4018,-1,1,0.0,0,0.0,0.0,0.0,0.0,3.419,0.0,75.0,95.0,0.0,1,1,0
1,16,1,1,1,1,1,,5479,-1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,100.0,86.389,100.0,0.0,0,1,0
1,19,1,1,1,1,1,,8791,-1,1,26.09,0,0.0,0.0,0.0,100.0,56.044,0.0,100.0,66.667,0.0,1,1,0
1,15,1,1,1,1,1,-1.0,0,-1,1,0.0,0,0.0,0.0,0.0,0.0,29.032,0.0,30.0,0.0,0.0,1,0,0
1,18,1,1,1,1,1,0.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,19,1,1,1,1,1,0.0,0,-1,1,0.0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,1,0,0
1,20,1,1,1,1,1,1.0,0,1,1,4.55,0,0.0,0.0,0.0,0.0,4.348,0.0,100.0,91.667,0.0,1,0,0
1,15,1,1,1,1,1,1.0,0,1,1,74.07,0,0.0,0.0,0.0,0.0,38.105,100.0,80.0,25.0,0.0,1,0,0
1,17,1,1,1,1,1,1.0,4429,1,1,44.44,0,0.0,0.0,0.0,0.0,2.459,0.0,0.0,2.128,0.0,1,1,0
1,24,-1,1,1,1,1,,1461,1,1,100.0,0,0.0,0.0,0.0,100.0,75.0,100.0,100.0,100.0,0.0,1,1,0
1,19,1,1,1,1,1,-1.0,4383,1,1,25.93,0,0.0,0.0,0.0,0.0,5.158,19.008,32.394,10.714,0.0,1,1,0
1,21,0,1,1,1,1,0.0,2557,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,26,1,1,1,1,2,0.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,2.02,0.0,87.5,70.0,0.0,1,0,0
1,15,1,1,1,1,1,0.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,1.384,0.0,11.458,20.0,0.0,1,0,0
-1,18,0,1,1,1,1,0.0,4383,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,17,0,1,1,1,1,0.0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,19,1,1,1,1,1,1.0,0,1,1,2.8,0,0.0,0.0,0.0,0.0,5.381,46.835,34.783,9.091,0.0,1,0,0
-1,18,0,1,1,1,1,0.0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,21,0,1,1,1,1,0.0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,17,1,1,1,1,2,0.0,0,1,1,9.09,0,0.0,0.0,0.0,0.0,16.0,0.0,60.0,92.308,0.0,1,1,0
1,18,1,1,1,1,1,,6209,1,1,10.0,0,0.0,0.0,0.0,0.0,13.74,60.0,50.0,90.0,0.0,1,1,0
1,16,1,1,1,1,1,0.0,9498,1,1,82.35,0,0.0,0.0,50.91,0.0,13.846,0.0,80.51,6.25,0.0,1,1,0
1,22,1,1,1,1,1,,3652,-1,1,0.0,0,0.0,0.0,0.0,100.0,1.471,0.0,100.0,75.758,0.0,1,1,0
1,20,1,1,1,1,1,0.0,3652,-1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,22,0,1,1,1,1,0.0,1461,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,15,1,1,1,1,1,0.0,0,1,1,3.57,0,0.0,0.0,0.0,0.0,3.32,38.049,44.898,33.333,0.0,1,0,0
1,23,1,1,1,1,1,,8400,-1,1,35.82,0,0.0,0.0,83.02,0.0,27.676,100.0,90.0,82.353,0.0,1,1,0
-1,24,1,1,1,1,1,,731,-1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
