Having_IP_Address,URL_Length,Shortening_Service,Having_At_Symbol,Double_Slash_Redirecting,Prefix_Suffix,Having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,HTTPS_Token,PctImageTags,PctAudioTags,PctVideoTags,PctTrackTags,PctSourceTags,PctIframeTags,URL_of_Anchor,PctMetaTags,PctScriptTags,PctLinkTags,SFH,Submit_to_Email,Abnormal Url,Port
1,19,1,1,1,1,1,,4383,1,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,22.222,0.0,0,1,0
1,24,1,1,1,1,1,0.0,6574,-1,1,0.0,0,0.0,0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,1,1,0
-1,17,1,1,1,1,1,0.0,8035,-1,1,3.03,0,0.0,0,0.0,0.0,87.768,0.0,20.0,16.667,0.0,1,1,0
-1,15,0,1,1,1,1,0.0,0,0,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,20,1,1,1,1,1,,6940,-1,1,47.01,0,0.0,0,0.0,0.0,15.925,0.0,50.0,100.0,0.0,1,1,0
1,18,1,1,1,1,1,1.0,9861,1,1,0.0,0,0.0,0,0.0,0.0,75.0,0.0,0.0,50.0,0.0,1,1,0
1,15,1,1,1,1,1,0.0,0,1,1,0.0,0,0.0,0,0.0,100.0,1.25,0.0,0.0,0.0,0.0,1,0,0
1,20,1,1,1,1,2,,0,-1,1,0.0,0,0.0,0,0.0,0.0,3.704,0.0,0.0,0.0,0.0,1,0,0
1,15,1,1,1,1,1,,9129,-1,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,16,1,1,1,1,1,-1.0,8401,1,1,2.25,0,0.0,0,0.0,0.0,2.764,0.0,61.538,40.0,0.0,1,1,0
1,20,1,1,1,1,2,-1.0,0,-1,1,0.0,0,0.0,0,0.0,0.0,14.573,66.667,0.277,0.0,0.0,1,1,0
1,20,1,1,1,1,1,1.0,9132,1,1,100.0,0,0.0,0,0.0,0.0,26.17,60.0,91.667,87.5,100.0,1,1,0
1,21,1,1,1,1,1,-1.0,4749,-1,1,0.0,0,0.0,0,0.0,0.0,72.5,33.333,71.429,57.143,0.0,1,1,0
1,22,1,1,1,1,1,,9498,1,1,0.93,0,0.0,0,0.0,100.0,4.557,26.531,71.429,27.027,0.0,1,1,0
1,18,1,1,1,1,2,1.0,0,1,1,0.0,0,0.0,0,0.0,0.0,1.003,28.571,58.333,0.0,0.0,1,0,0
1,15,1,1,1,1,1,,6940,-1,1,100.0,0,0.0,0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,1,1,0
-1,16,1,1,1,1,1,,6940,1,1,8.82,0,0.0,0,0.0,0.0,30.347,0.0,0.0,25.0,0.0,1,1,0
1,29,-1,1,1,1,1,0.0,2192,-1,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
