Having_IP_Address,URL_Length,Shortening_Service,Having_At_Symbol,Double_Slash_Redirecting,Prefix_Suffix,Having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,HTTPS_Token,PctImageTags,PctAudioTags,PctVideoTags,PctTrackTags,PctSourceTags,PctIframeTags,URL_of_Anchor,PctMetaTags,PctScriptTags,PctLinkTags,SFH,Submit_to_Email,Abnormal Url,Port,category
-1,76,1,1,1,1,3,,0,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,Fake
-1,442,1,1,1,1,2,-1.0,2922,-1,1,50.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,100.0,100.0,0.0,1,1,0,Fake
-1,443,1,1,1,1,2,-1.0,2922,-1,1,50.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,100.0,100.0,0.0,1,1,0,Fake
-1,24,-1,1,1,1,1,0.0,4018,1,1,0.0,0.0,0.0,0.0,0.0,100.0,18.182,100.0,100.0,100.0,0.0,1,1,0,Fake
1,58,-1,1,1,1,2,-1.0,1826,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,1,0,Fake
1,57,-1,1,1,1,2,-1.0,1826,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,1,0,Fake
-1,60,-1,1,1,1,3,-1.0,6940,1,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,1,1,0,Fake
1,20,-1,1,1,1,1,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,-1,0,Fake
-1,415,1,1,1,1,2,0.0,3653,-1,1,50.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,100.0,100.0,0.0,1,1,0,Fake
-1,416,1,1,1,1,2,0.0,3653,-1,1,50.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,100.0,100.0,0.0,1,1,0,Fake
-1,49,1,1,1,1,4,,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0,0,Fake
-1,48,1,1,1,1,4,,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0,0,Fake
-1,54,1,1,1,1,12,0.0,1461,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,Fake
-1,20,-1,1,1,1,1,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,-1,0,Fake
-1,22,1,1,1,1,2,0.0,1461,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,1,0,Fake
-1,20,-1,1,1,1,1,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,-1,0,Fake
-1,22,1,1,1,1,2,0.0,1461,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,1,0,Fake
1,40,-1,1,1,1,3,0.0,7670,-1,1,93.75,0.0,0.0,0.0,0.0,0.0,98.413,0.0,100.0,100.0,0.0,1,1,0,Fake
