Having_IP_Address,URL_Length,Shortening_Service,Having_At_Symbol,Double_Slash_Redirecting,Prefix_Suffix,Having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,HTTPS_Token,PctImageTags,PctAudioTags,PctVideoTags,PctTrackTags,PctSourceTags,PctIframeTags,URL_of_Anchor,PctMetaTags,PctScriptTags,PctLinkTags,SFH,Submit_to_Email,Abnormal Url,Port
-1,283,-1,1,1,1,2,1.0,8400,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,43,1,1,1,1,1,0.0,0,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,49,1,1,1,1,2,,5844,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,48,1,1,1,1,1,1.0,2557,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
-1,87,1,1,1,1,2,,4018,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
-1,87,1,1,1,1,2,,4018,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,53,1,1,1,1,2,-1.0,4383,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
-1,188,1,1,1,1,1,-1.0,5844,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,67,-1,1,1,1,1,,5114,-1,1,0.0,0,0,0,0,0.0,100.0,0.0,0.0,100.0,0.0,1,1,0
1,68,1,1,1,1,1,,5114,-1,1,0.0,0,0,0,0,0.0,100.0,0.0,0.0,100.0,0.0,1,1,0
-1,84,1,1,1,1,1,-1.0,5844,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
-1,83,1,1,1,1,1,-1.0,5844,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,54,-1,1,1,1,1,,2192,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0,1,0
1,55,-1,1,1,1,1,,2192,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0,1,0
1,34,1,1,1,1,1,0.0,5903,-1,1,0.0,0,0,0,0,0.0,86.667,0.0,0.0,25.0,0.0,-1,1,0
1,52,1,1,1,1,2,-1.0,0,-1,1,0.0,0,0,0,0,0.0,1.887,0.0,5.263,20.0,0.0,1,0,0
-1,101,1,1,1,1,1,0.0,3653,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,81,-1,1,1,1,1,,3287,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,-1,1,0
1,80,-1,1,1,1,1,,3287,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,-1,1,0
-1,32,1,1,1,1,2,,0,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,47.059,100.0,0.0,0,0,0
-1,41,-1,1,1,1,2,1.0,2557,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
-1,81,1,-1,1,1,2,-1.0,1096,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
-1,35,1,1,1,1,2,,0,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,47.059,100.0,0.0,0,0,0
-1,85,-1,1,1,1,1,,3287,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,-1,1,0
1,104,1,1,1,1,2,,1461,-1,1,0.0,0,0,0,0,0.0,28.571,17.647,16.667,30.769,0.0,1,1,0
-1,76,1,1,1,1,2,0.0,3653,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,73,-1,1,1,1,1,,3287,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,-1,1,0
-1,132,1,1,1,1,2,-1.0,8036,1,1,0.0,0,0,0,0,0.0,0.0,41.667,67.5,0.0,0.0,0,1,0
1,45,1,1,1,1,3,0.0,5114,-1,1,0.0,0,0,0,0,0.0,100.0,0.0,100.0,100.0,0.0,1,1,0
-1,113,-1,1,1,1,2,,11322,-1,1,0.0,0,0,0,0,0.0,25.0,0.0,9.677,71.429,0.0,1,1,0
-1,86,-1,1,1,1,1,,3287,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,-1,1,0
1,90,-1,1,1,1,1,,3287,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,-1,1,0
1,81,-1,1,1,1,1,,3287,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,-1,1,0
1,84,-1,1,1,1,1,,3287,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,-1,1,0
1,26,1,1,1,1,1,,1461,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
-1,77,1,1,1,1,2,0.0,3653,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
