Having_IP_Address,URL_Length,Shortening_Service,Having_At_Symbol,Double_Slash_Redirecting,Prefix_Suffix,Having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,HTTPS_Token,PctImageTags,PctAudioTags,PctVideoTags,PctTrackTags,PctSourceTags,PctIframeTags,URL_of_Anchor,PctMetaTags,PctScriptTags,PctLinkTags,SFH,Submit_to_Email,Abnormal Url,Port
1,63,-1,1,1,1,1,,1461,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
-1,235,1,1,1,1,1,1.0,1096,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,71,1,1,1,1,1,1.0,1096,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
-1,55,1,1,1,1,2,1.0,366,1,1,100.0,0,0,0,0,0.0,100.0,0.0,0.0,100.0,0.0,1,1,0
-1,48,-1,1,1,1,2,,11322,-1,1,100.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0
1,41,-1,1,1,1,4,,731,-1,1,0.0,0,0,0,0,0.0,100.0,0.0,0.0,100.0,0.0,1,1,0
-1,136,1,1,-1,1,2,1.0,0,-1,1,100.0,0,0,0,0,0.0,100.0,0.0,100.0,100.0,0.0,1,1,0
-1,144,1,1,1,1,1,1.0,366,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,33,-1,1,1,1,1,0.0,731,1,1,0.0,0,0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0,1,0
1,55,1,1,1,1,1,-1.0,1096,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
-1,235,1,1,1,1,1,1.0,731,-1,1,100.0,0,0,0,0,0.0,100.0,0.0,100.0,100.0,0.0,1,1,0
-1,53,1,1,1,1,2,1.0,1827,1,1,0.0,0,0,0,0,0.0,12.727,100.0,20.0,33.333,0.0,1,1,0
-1,122,1,1,1,1,2,1.0,0,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-1,112,1,1,1,1,2,1.0,0,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-1,319,1,1,1,1,1,1.0,5113,-1,1,0.0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,1,1,0
-1,84,-1,1,1,1,2,,1461,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,-1,1,0
-1,311,1,1,1,1,1,1.0,5113,-1,1,0.0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,1,1,0
-1,107,1,1,1,1,1,1.0,5113,-1,1,0.0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,1,1,0
1,63,1,1,1,1,1,,731,1,1,0.0,0,0,0,0,0.0,13.043,28.571,0.0,25.0,0.0,1,1,0
-1,102,1,1,1,1,2,1.0,1827,1,1,0.0,0,0,0,0,0.0,12.727,100.0,20.0,33.333,0.0,1,1,0
-1,76,1,1,1,1,2,-1.0,1461,-1,1,100.0,0,0,0,0,100.0,100.0,100.0,100.0,100.0,0.0,1,1,0
-1,30,1,1,1,1,4,1.0,366,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
-1,209,1,1,1,1,1,-1.0,1096,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,52,1,1,1,1,1,-1.0,1096,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,42,1,1,1,1,1,1.0,1096,-1,1,0.0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,1,1,0
1,29,1,1,1,1,1,1.0,366,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
-1,42,1,1,1,1,2,1.0,2191,-1,1,100.0,0,0,0,0,0.0,100.0,0.0,100.0,100.0,0.0,1,1,0
-1,94,1,1,1,1,2,1.0,2191,-1,1,100.0,0,0,0,0,0.0,100.0,0.0,100.0,100.0,0.0,1,1,0
-1,95,1,1,1,1,2,1.0,2191,-1,1,100.0,0,0,0,0,0.0,100.0,0.0,100.0,100.0,0.0,1,1,0
-1,127,-1,1,1,1,2,1.0,2191,-1,1,100.0,0,0,0,0,0.0,100.0,0.0,100.0,100.0,0.0,1,1,0
-1,27,-1,1,1,1,1,-1.0,9862,1,1,100.0,0,0,0,0,0.0,0.0,0.0,100.0,50.0,0.0,1,1,0
-1,58,1,1,1,1,2,1.0,2191,-1,1,100.0,0,0,0,0,0.0,100.0,0.0,100.0,100.0,0.0,1,1,0
1,34,1,1,1,1,1,0.0,731,1,1,0.0,0,0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0,1,0
-1,79,1,1,1,1,2,1.0,366,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
