Having_IP_Address,URL_Length,Shortening_Service,Having_At_Symbol,Double_Slash_Redirecting,Prefix_Suffix,Having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,HTTPS_Token,PctImageTags,PctAudioTags,PctVideoTags,PctTrackTags,PctSourceTags,PctIframeTags,URL_of_Anchor,PctMetaTags,PctScriptTags,PctLinkTags,SFH,Submit_to_Email,Abnormal Url,Port
1,16,1,1,1,1,1,0.0,9131,-1,1,0.0,0,0,0,0,0.0,5.957,12.5,8.696,0.0,0.0,1,1,0
1,22,1,1,1,1,1,1.0,7305,1,1,4.55,0,0,0,0,0.0,10.204,60.0,75.0,40.0,0.0,1,1,0
1,16,1,1,1,1,1,-1.0,2556,-1,1,0.0,0,0,0,0,0.0,6.25,66.667,50.0,7.692,0.0,1,1,0
1,25,-1,1,1,1,1,,8035,-1,1,100.0,0,0,0,0,0.0,100.0,0.0,0.0,100.0,0.0,1,1,0
1,19,1,1,1,1,1,,6574,1,1,100.0,0,0,0,0,0.0,13.889,0.0,100.0,87.5,0.0,1,1,0
1,17,-1,1,1,1,1,0.0,8401,-1,1,0.0,0,0,0,0,0.0,99.889,0.0,0.0,0.0,0.0,1,1,0
-1,14,1,1,1,1,1,-1.0,8765,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,16,1,1,1,1,1,1.0,9133,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,1,1,0
1,17,1,1,1,1,1,0.0,9861,1,1,70.88,0,0,0,0,0.0,27.181,50.0,70.588,78.571,0.0,1,1,0
1,19,-1,1,1,1,1,1.0,8011,1,1,0.0,0,0,0,0,0.0,10.714,0.0,100.0,73.684,0.0,1,1,0
1,22,1,1,1,1,1,,8766,1,1,0.0,0,0,0,0,0.0,1.266,0.0,33.333,0.0,0.0,1,1,0
1,16,1,1,1,1,1,1.0,1096,1,1,0.0,0,0,0,0,0.0,2.733,15.789,30.0,18.182,0.0,1,1,0
1,16,1,1,1,1,1,,0,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,21,-1,1,1,1,1,0.0,2922,1,1,0.0,0,0,0,0,100.0,0.0,0.0,0.0,50.0,0.0,0,1,0
1,17,1,1,1,1,1,1.0,5476,1,1,0.0,0,0,0,0,0.0,25.0,0.0,80.0,12.5,0.0,1,1,0
1,21,1,1,1,1,1,1.0,5479,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,19,1,1,1,1,1,1.0,7305,-1,1,60.85,0,0,0,0,100.0,56.766,52.632,59.259,55.0,0.0,1,1,0
1,26,1,1,1,1,1,,8036,1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,14,-1,1,1,1,1,0.0,8767,1,1,100.0,0,0,0,0,0.0,0.0,0.0,83.333,55.556,0.0,1,1,0
1,18,1,1,1,1,1,-1.0,5114,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0,1,0
1,19,1,1,1,1,1,1.0,10015,1,1,33.33,0,0,0,0,0.0,0.565,63.158,21.951,13.333,0.0,1,1,0
1,18,1,1,1,1,1,1.0,7163,1,1,27.97,0,0,0,0,0.0,13.126,0.0,88.889,94.444,0.0,-1,1,0
1,19,-1,1,1,1,1,0.0,6574,1,1,100.0,0,0,0,0,100.0,53.571,0.0,100.0,46.154,0.0,1,1,0
1,17,1,1,1,1,1,-1.0,5844,1,1,31.25,0,0,0,0,0.0,28.767,0.0,100.0,62.5,0.0,1,1,0
1,14,1,1,1,1,1,1.0,9132,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,8.738,33.333,0.0,1,1,0
1,17,1,1,1,1,1,,9495,1,1,90.0,0,0,0,0,33.33,5.797,66.667,37.5,81.818,0.0,1,1,0
1,14,1,1,1,1,1,,4488,1,1,0.0,0,0,0,0,0.0,2.229,2.158,1.875,0.0,0.0,1,1,0
1,14,1,1,1,1,1,0.0,6940,1,1,0.0,0,0,0,0,0.0,0.0,33.333,9.091,9.091,0.0,1,1,0
1,13,1,1,1,1,1,1.0,7343,1,1,0.0,0,0,0,0,0.0,3.067,0.0,80.0,80.435,0.0,1,1,0
-1,15,1,1,1,1,1,,2557,1,1,66.67,0,0,0,0,100.0,50.0,0.0,15.278,77.143,0.0,1,1,0
