Having_IP_Address,URL_Length,Shortening_Service,Having_At_Symbol,Double_Slash_Redirecting,Prefix_Suffix,Having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,HTTPS_Token,PctImageTags,PctAudioTags,PctVideoTags,PctTrackTags,PctSourceTags,PctIframeTags,URL_of_Anchor,PctMetaTags,PctScriptTags,PctLinkTags,SFH,Submit_to_Email,Abnormal Url,Port
-1,146,1,1,1,1,6,-1.0,0,-1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
-1,138,1,1,1,1,6,-1.0,0,-1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
-1,145,1,1,1,1,6,-1.0,0,-1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
-1,137,1,1,1,1,6,-1.0,0,-1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
-1,53,1,1,1,1,2,1.0,2191,-1,1,100.0,0,0,0,0,0,100.0,0.0,100.0,100.0,0.0,1,1,0
-1,52,1,1,1,1,2,1.0,2191,-1,1,100.0,0,0,0,0,0,100.0,0.0,100.0,100.0,0.0,1,1,0
-1,43,1,1,1,1,2,1.0,2191,-1,1,100.0,0,0,0,0,0,100.0,0.0,100.0,100.0,0.0,1,1,0
-1,40,1,1,1,1,4,1.0,0,1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0
1,64,1,1,1,1,1,-1.0,3288,1,1,50.0,0,0,0,0,0,7.692,15.476,29.412,31.818,0.0,1,1,0
1,36,1,1,1,1,1,,1826,1,1,100.0,0,0,0,0,0,100.0,0.0,100.0,100.0,0.0,1,1,0
-1,168,1,-1,1,1,2,,0,-1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
-1,167,1,-1,1,1,2,,0,-1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,59,1,1,1,1,1,1.0,5844,-1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0
-1,163,1,-1,1,1,2,,0,-1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
1,42,-1,1,1,1,3,,0,1,1,100.0,0,0,0,0,0,0.0,50.0,40.0,42.857,0.0,0,1,0
-1,56,1,1,1,1,1,1.0,366,-1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0
-1,54,1,1,1,1,2,0.0,1461,-1,1,0.0,0,0,0,0,0,100.0,0.0,0.0,100.0,0.0,1,1,0
-1,94,1,-1,1,1,2,,0,-1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
-1,87,1,1,1,1,1,1.0,2557,-1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0
-1,824,1,1,1,1,3,1.0,4018,-1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,49,1,1,1,1,1,1.0,366,1,1,0.0,0,0,0,0,0,9.091,6.897,0.0,15.0,0.0,1,1,0
-1,19,1,1,1,1,1,,0,-1,1,0.0,0,0,0,0,0,0.0,0.0,50.0,0.0,0.0,0,0,0
1,33,-1,1,1,1,2,1.0,366,-1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,88,1,1,1,1,2,0.0,1096,1,1,100.0,0,0,0,0,0,100.0,0.0,0.0,100.0,0.0,1,1,0
-1,56,1,1,1,1,1,,9160,1,1,0.0,0,0,0,0,0,0.0,0.0,100.0,100.0,0.0,0,1,0
-1,92,1,1,1,1,2,0.0,8034,-1,1,86.67,0,0,0,0,0,88.679,33.333,0.0,100.0,0.0,1,1,0
-1,55,1,1,1,1,2,0.0,1461,-1,1,100.0,0,0,0,0,0,0.0,0.0,0.0,100.0,0.0,0,1,0
1,46,1,1,1,1,4,0.0,1096,-1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0
-1,77,1,1,1,1,2,,0,-1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
