Having_IP_Address,URL_Length,Shortening_Service,Having_At_Symbol,Double_Slash_Redirecting,Prefix_Suffix,Having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,HTTPS_Token,PctImageTags,PctAudioTags,PctVideoTags,PctTrackTags,PctSourceTags,PctIframeTags,URL_of_Anchor,PctMetaTags,PctScriptTags,PctLinkTags,SFH,Submit_to_Email,Abnormal Url,Port
1,17,1,1,1,1,1,,11322,-1,1,0.0,0.0,0,0,0.0,0.0,3.704,0.0,0.0,0.0,0.0,1,1,0
1,18,1,1,1,1,1,,5844,-1,1,44.78,0.0,0,0,0.0,0.0,0.515,0.0,0.0,66.667,0.0,1,1,0
1,16,1,1,1,1,1,1.0,8765,1,1,0.0,0.0,0,0,0.0,0.0,0.0,50.0,0.0,87.5,0.0,1,1,0
1,16,1,1,1,1,1,1.0,9862,0,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,13,-1,1,1,1,1,,11771,1,1,3.85,0.0,0,0,0.0,0.0,9.452,0.0,0.0,50.0,0.0,1,1,0
1,19,1,1,1,1,1,-1.0,11323,-1,1,75.0,0.0,0,0,0.0,0.0,15.385,0.0,66.667,15.789,0.0,1,1,0
1,22,1,1,1,1,2,1.0,8765,1,1,50.0,0.0,0,0,0.0,100.0,50.0,0.0,0.0,88.889,0.0,1,1,0
1,13,-1,1,1,1,1,1.0,11483,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,50.0,76.923,0.0,0,1,0
1,16,-1,1,1,1,1,-1.0,10228,-1,1,91.67,0.0,0,0,0.0,0.0,4.167,90.667,61.951,64.516,0.0,1,1,0
1,20,1,1,1,1,1,-1.0,8035,1,1,0.0,0.0,0,0,0.0,0.0,0.31,0.0,0.0,40.0,0.0,1,1,0
1,16,-1,1,1,1,1,1.0,9861,1,1,0.0,0.0,0,0,0.0,0.0,83.333,0.0,0.0,83.333,0.0,1,1,0
1,22,-1,1,1,1,2,1.0,8765,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,1,1,0
1,15,-1,1,1,1,1,1.0,9496,-1,1,100.0,0.0,0,0,0.0,0.0,82.759,92.135,100.0,100.0,0.0,1,1,0
1,13,-1,1,1,1,1,-1.0,8400,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,71.429,0.0,1,1,0
1,18,1,1,1,1,1,1.0,5844,1,1,36.36,0.0,0,0,0.0,0.0,3.716,46.875,50.0,44.444,0.0,1,1,0
1,17,1,1,1,1,1,1.0,5479,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1,18,-1,1,1,1,1,1.0,8765,-1,1,100.0,0.0,0,0,0.0,0.0,11.765,100.0,100.0,100.0,0.0,1,1,0
1,19,-1,1,1,1,3,,7305,1,1,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,1,1,0
1,17,1,1,1,1,1,0.0,6209,1,1,100.0,0.0,0,0,0.0,0.0,50.0,75.0,0.0,0.0,0.0,1,1,0
1,17,1,1,1,1,1,1.0,7671,1,1,50.0,0.0,0,0,0.0,0.0,67.391,0.0,45.455,27.778,0.0,1,1,0
1,20,1,1,1,1,1,-1.0,8400,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,100.0,26.596,0.0,0,1,0
1,20,-1,1,1,1,1,1.0,10959,-1,1,0.0,0.0,0,0,0.0,0.0,15.842,0.0,76.923,22.222,0.0,1,1,0
1,16,1,1,1,1,1,-1.0,5479,1,1,0.0,0.0,0,0,0.0,0.0,0.0,50.0,33.333,15.789,0.0,0,1,0
1,16,1,1,1,1,1,,9495,1,1,100.0,0.0,0,0,0.0,0.0,33.094,79.07,96.807,100.0,0.0,1,1,0
1,15,1,1,1,1,1,1.0,4018,1,1,100.0,0.0,0,0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,1,1,0
1,15,1,1,1,1,1,1.0,9133,1,1,100.0,0.0,0,0,0.0,0.0,36.207,0.0,75.0,66.667,0.0,1,1,0
1,19,1,1,1,1,2,,6210,-1,1,0.0,0.0,0,0,0.0,0.0,3.704,0.0,0.0,0.0,0.0,1,1,0
1,16,1,1,1,1,1,1.0,8036,-1,1,50.0,0.0,0,0,0.0,100.0,36.0,0.0,100.0,0.0,0.0,1,1,0
