Having_IP_Address,URL_Length,Shortening_Service,Having_At_Symbol,Double_Slash_Redirecting,Prefix_Suffix,Having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,HTTPS_Token,PctImageTags,PctAudioTags,PctVideoTags,PctTrackTags,PctSourceTags,PctIframeTags,URL_of_Anchor,PctMetaTags,PctScriptTags,PctLinkTags,SFH,Submit_to_Email,Abnormal Url,Port
1,43,1,1,1,1,3,-1.0,3653,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
-1,184,1,1,1,1,2,,0,1,1,100.0,0,0,0,0,0.0,100.0,100.0,0.0,100.0,0.0,1,0,0
1,32,1,1,1,1,1,1.0,366,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
-1,157,1,1,1,1,6,0.0,365,1,1,100.0,0,0,0,0,0.0,100.0,0.0,0.0,100.0,0.0,1,1,0
-1,76,-1,1,1,1,6,0.0,365,1,1,100.0,0,0,0,0,0.0,100.0,0.0,0.0,100.0,0.0,1,1,0
1,51,1,1,1,1,2,1.0,1096,-1,1,100.0,0,0,0,0,100.0,6.667,0.0,7.692,62.5,0.0,1,1,0
1,70,1,1,1,1,2,0.0,1827,-1,1,0.0,0,0,0,0,0.0,100.0,0.0,0.0,100.0,0.0,1,1,0
1,40,1,1,1,1,1,1.0,366,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
-1,50,1,1,1,1,1,0.0,0,-1,1,100.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
-1,176,1,1,1,1,1,0.0,0,-1,1,100.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1,66,1,1,1,1,1,,731,-1,1,0.0,0,0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0,1,0
