url,error
http://sbcgloballoginz.com/,'NoneType' object has no attribute 'lower'
http://sbcgloballoginn.com/,'NoneType' object has no attribute 'lower'
http://att-loginz.com/,'NoneType' object has no attribute 'lower'
http://www.paypal.com.update.service.verify.freeget.net/us/cgi-bin/webscr.php?cmd=_login-run&amp;amp,'NoneType' object has no attribute 'lower'
https://meritroyal260.bet,'NoneType' object has no attribute 'lower'
